None,None,None,None,23:11:08,07/09/2024,Present
None,None,None,None,23:11:08,07/09/2024,Present
None,None,None,None,23:11:08,07/09/2024,Present
None,None,None,None,23:11:08,07/09/2024,Present
None,None,None,None,23:11:08,07/09/2024,Present
None,None,None,None,23:11:08,07/09/2024,Present
None,None,None,None,23:11:09,07/09/2024,Present
None,None,None,None,23:11:09,07/09/2024,Present
None,None,None,None,23:11:11,07/09/2024,Present
None,None,None,None,23:11:11,07/09/2024,Present
None,None,None,None,23:11:11,07/09/2024,Present
None,None,None,None,23:11:11,07/09/2024,Present
None,None,None,None,23:11:11,07/09/2024,Present
None,None,None,None,23:11:11,07/09/2024,Present
None,None,None,None,23:11:13,07/09/2024,Present
None,None,None,None,23:11:13,07/09/2024,Present
None,None,None,None,23:11:13,07/09/2024,Present
None,None,None,None,23:11:14,07/09/2024,Present
None,None,None,None,23:11:14,07/09/2024,Present
None,None,None,None,23:11:14,07/09/2024,Present
None,None,None,None,23:11:14,07/09/2024,Present
None,None,None,None,23:11:14,07/09/2024,Present
None,None,None,None,23:11:14,07/09/2024,Present
None,None,None,None,23:11:14,07/09/2024,Present
None,None,None,None,23:11:14,07/09/2024,Present
None,None,None,None,23:11:15,07/09/2024,Present
None,None,None,None,23:11:15,07/09/2024,Present
None,None,None,None,23:11:15,07/09/2024,Present
None,None,None,None,23:11:15,07/09/2024,Present
None,None,None,None,23:11:15,07/09/2024,Present
None,None,None,None,23:11:15,07/09/2024,Present
None,None,None,None,23:11:15,07/09/2024,Present
None,None,None,None,23:11:16,07/09/2024,Present
None,None,None,None,23:11:16,07/09/2024,Present
None,None,None,None,23:11:16,07/09/2024,Present
None,None,None,None,23:11:16,07/09/2024,Present
None,None,None,None,23:11:16,07/09/2024,Present
None,None,None,None,23:11:16,07/09/2024,Present
None,None,None,None,23:11:16,07/09/2024,Present
None,None,None,None,23:11:17,07/09/2024,Present
None,None,None,None,23:11:17,07/09/2024,Present
None,None,None,None,23:11:17,07/09/2024,Present
None,None,None,None,23:11:17,07/09/2024,Present
None,None,None,None,23:11:17,07/09/2024,Present
None,None,None,None,23:11:17,07/09/2024,Present
None,None,None,None,23:11:18,07/09/2024,Present
None,None,None,None,23:11:18,07/09/2024,Present
None,None,None,None,23:11:18,07/09/2024,Present
None,None,None,None,23:11:18,07/09/2024,Present
None,None,None,None,23:11:19,07/09/2024,Present
None,None,None,None,23:11:19,07/09/2024,Present
None,None,None,None,23:11:19,07/09/2024,Present
None,None,None,None,23:11:19,07/09/2024,Present
None,None,None,None,23:11:20,07/09/2024,Present
None,None,None,None,23:11:20,07/09/2024,Present
None,None,None,None,23:11:20,07/09/2024,Present
None,None,None,None,23:11:20,07/09/2024,Present
None,None,None,None,23:11:20,07/09/2024,Present
None,None,None,None,23:11:21,07/09/2024,Present
None,None,None,None,23:11:21,07/09/2024,Present
None,None,None,None,23:11:21,07/09/2024,Present
None,None,None,None,23:11:21,07/09/2024,Present
None,None,None,None,23:11:21,07/09/2024,Present
None,None,None,None,23:11:21,07/09/2024,Present
None,None,None,None,23:11:21,07/09/2024,Present
None,None,None,None,23:11:22,07/09/2024,Present
None,None,None,None,23:11:22,07/09/2024,Present
None,None,None,None,23:11:22,07/09/2024,Present
None,None,None,None,23:11:22,07/09/2024,Present
None,None,None,None,23:11:22,07/09/2024,Present
None,None,None,None,23:11:44,07/09/2024,Present
None,None,None,None,23:11:45,07/09/2024,Present
None,None,None,None,23:11:45,07/09/2024,Present
None,None,None,None,23:11:45,07/09/2024,Present
None,None,None,None,23:11:45,07/09/2024,Present
None,None,None,None,23:11:45,07/09/2024,Present
None,None,None,None,23:11:45,07/09/2024,Present
None,None,None,None,23:11:45,07/09/2024,Present
None,None,None,None,23:11:46,07/09/2024,Present
None,None,None,None,23:11:46,07/09/2024,Present
None,None,None,None,23:11:46,07/09/2024,Present
None,None,None,None,23:11:46,07/09/2024,Present
None,None,None,None,23:11:46,07/09/2024,Present
None,None,None,None,23:11:46,07/09/2024,Present
None,None,None,None,23:11:46,07/09/2024,Present
None,None,None,None,23:11:46,07/09/2024,Present
None,None,None,None,23:11:47,07/09/2024,Present
None,None,None,None,23:11:47,07/09/2024,Present
None,None,None,None,23:11:47,07/09/2024,Present
None,None,None,None,23:11:47,07/09/2024,Present
None,None,None,None,23:11:47,07/09/2024,Present
None,None,None,None,23:11:47,07/09/2024,Present
None,None,None,None,23:11:47,07/09/2024,Present
None,None,None,None,23:11:47,07/09/2024,Present
None,None,None,None,23:11:48,07/09/2024,Present
None,None,None,None,23:11:48,07/09/2024,Present
None,None,None,None,23:11:48,07/09/2024,Present
None,None,None,None,23:11:48,07/09/2024,Present
None,None,None,None,23:11:48,07/09/2024,Present
None,None,None,None,23:11:48,07/09/2024,Present
None,None,None,None,23:11:48,07/09/2024,Present
None,None,None,None,23:11:48,07/09/2024,Present
None,None,None,None,23:11:49,07/09/2024,Present
None,None,None,None,23:11:49,07/09/2024,Present
None,None,None,None,23:11:49,07/09/2024,Present
None,None,None,None,23:11:49,07/09/2024,Present
None,None,None,None,23:11:49,07/09/2024,Present
None,None,None,None,23:11:49,07/09/2024,Present
None,None,None,None,23:11:49,07/09/2024,Present
None,None,None,None,23:11:49,07/09/2024,Present
None,None,None,None,23:11:50,07/09/2024,Present
None,None,None,None,23:11:50,07/09/2024,Present
None,None,None,None,23:11:50,07/09/2024,Present
None,None,None,None,23:11:50,07/09/2024,Present
None,None,None,None,23:11:50,07/09/2024,Present
None,None,None,None,23:11:50,07/09/2024,Present
None,None,None,None,23:11:50,07/09/2024,Present
None,None,None,None,23:11:50,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:51,07/09/2024,Present
None,None,None,None,23:11:52,07/09/2024,Present
None,None,None,None,23:11:52,07/09/2024,Present
None,None,None,None,23:11:52,07/09/2024,Present
None,None,None,None,23:11:52,07/09/2024,Present
None,None,None,None,23:11:52,07/09/2024,Present
